t_ms,tilt_angle,gyro_rate,balance_out,spd_fb_L,spd_fb_R,iq_L,iq_R,accel_X,accel_Y,accel_Z
1025.1,-82.004738,-70.905212,0.000000,0.005652,-0.002375,0.000000,-0.000708,0.003418,-1.004883,0.128418
1030.2,-82.368217,-71.114952,0.000000,-0.003871,-0.008259,0.000000,-0.000000,-0.005371,-1.008301,0.128906
1035.2,-82.723846,-70.925560,0.000000,-0.002607,-0.003847,0.000000,-0.000000,0.010254,-1.009277,0.141602
1040.2,-83.031860,-70.945007,0.000000,-0.012752,-0.006093,-0.000404,-0.000000,-0.003906,-0.992676,0.151367
1045.1,-83.343567,-71.084816,0.000000,0.001661,0.013796,0.000000,0.001585,-0.000977,-1.008789,0.145508
1050.2,-83.688515,-70.926567,0.000000,0.001170,0.039114,0.000000,0.000708,-0.000488,-1.005859,0.109863
1055.2,-84.005402,-70.829605,0.000000,-0.005203,0.002698,0.000000,-0.000000,0.006836,-1.007812,0.152344
1060.1,-84.265388,-70.715950,0.000000,-0.006963,-0.024945,0.000000,-0.000000,0.006348,-0.998047,0.129883
1065.1,-84.510994,-70.462448,0.000000,0.010193,-0.026299,0.000000,-0.000708,-0.007812,-0.992188,0.139160
1070.1,-84.770966,-70.595161,0.000000,0.020340,0.006059,0.000000,-0.000000,-0.002441,-1.010742,0.143555
1075.1,-85.016792,-70.374275,0.000000,-0.006588,0.011241,0.000000,-0.000168,0.000488,-0.987305,0.144531
1080.2,-85.263237,-69.979202,0.000000,0.000747,-0.003370,0.000000,-0.000000,-0.003418,-1.004395,0.118652
1085.1,-85.483261,-69.625374,0.000000,-0.009233,0.002459,0.000000,-0.000000,0.004883,-0.998535,0.149414
1090.1,-85.702087,-69.568947,0.000000,-0.019252,0.011682,0.000928,-0.000000,-0.011719,-1.004395,0.132324
1095.1,-85.897949,-69.550812,0.000000,-0.017497,0.006593,0.000928,-0.000000,0.011230,-0.996094,0.141602
1100.1,-86.102776,-69.324890,0.000000,0.008351,0.006007,0.000000,-0.000000,0.007812,-0.999023,0.145508
1105.2,-86.317200,-69.364937,0.000000,0.013485,0.004893,0.000000,-0.000000,0.009766,-1.016113,0.128418
1110.1,-86.516388,-68.737167,0.000000,0.007612,-0.009646,0.000000,-0.000000,-0.002441,-0.997070,0.125977
1115.1,-86.685089,-69.061142,0.000000,0.008805,0.004968,0.000928,-0.000000,0.004883,-1.010742,0.137207
1120.2,-86.852692,-68.469193,0.000000,-0.002455,-0.010175,0.000000,-0.000000,0.002930,-1.007324,0.147461
1125.1,-87.021790,-68.148560,0.000000,-0.002479,-0.034397,0.000000,0.000877,0.007812,-1.009766,0.142090
1130.2,-87.191475,-68.257141,0.000000,-0.004936,-0.014832,0.000000,-0.000708,0.004395,-1.007812,0.115723
1135.1,-87.342163,-67.754044,0.000000,0.007747,0.002828,0.000000,-0.000000,0.005859,-0.999023,0.135742
1140.1,-87.515488,-67.680695,0.000000,0.001292,0.012157,0.000000,-0.000000,0.002441,-1.010254,0.123047
1145.2,-87.684860,-67.321320,0.000000,0.000959,-0.011436,0.001332,-0.000000,-0.004395,-0.997559,0.150391
1150.1,-87.789085,-67.156654,0.000000,0.003942,-0.001649,0.000000,-0.000000,-0.002441,-1.008301,0.153809
1155.2,-87.895294,-66.866692,0.000000,-0.007970,0.018735,0.000928,-0.000000,0.007812,-1.000977,0.122070
1160.1,-88.014938,-66.239388,0.000000,0.005318,-0.000512,-0.000928,-0.000000,0.004395,-1.007324,0.147949
1166.1,-88.112808,-66.270576,0.000000,0.000520,-0.014959,-0.000404,0.000708,0.010742,-1.018066,0.150391
1170.1,-88.247810,-66.124939,0.000000,-0.003635,-0.011599,0.000000,-0.000000,0.005371,-1.004395,0.140137
1175.1,-88.340179,-65.649025,0.000000,0.002902,0.002114,0.001856,0.000877,-0.002441,-1.003906,0.156250
1180.2,-88.414688,-65.410782,0.000000,-0.001942,0.004715,-0.000928,0.000168,-0.002441,-1.000000,0.156738
1185.1,-88.472771,-64.900291,0.000000,0.000352,0.021376,0.000404,-0.000708,-0.006348,-0.986328,0.159668
1190.1,-88.554398,-64.690979,0.000000,-0.002092,0.010395,0.000000,-0.000000,-0.003906,-1.008789,0.126465
1195.1,-88.630936,-64.004478,0.000000,-0.002984,-0.027141,0.000928,-0.000000,-0.008789,-1.010742,0.125488
1200.1,-88.694901,-64.050110,0.000000,-0.000616,-0.011615,0.000000,0.000877,0.000488,-0.998535,0.177734
1205.2,-88.766502,-63.498714,0.000000,-0.005301,0.014613,0.000000,-0.000000,-0.015137,-1.000000,0.132324
1210.1,-88.840721,-63.365635,0.000000,0.005956,0.028109,0.000000,-0.000000,0.001953,-0.995605,0.129883
1215.1,-88.876663,-62.716602,0.000000,-0.000224,0.007670,0.000000,0.000877,-0.000977,-0.998535,0.154785
1220.1,-88.917755,-62.299004,0.000000,-0.010737,-0.006726,0.000000,-0.001753,0.007812,-0.994141,0.150391
1225.1,-88.980560,-61.791672,0.000000,0.001305,-0.011122,0.000000,-0.000000,0.004395,-1.012695,0.128418
1230.2,-89.020348,-61.758068,0.000000,0.003766,-0.010082,0.000404,-0.000000,0.005371,-1.012207,0.138672
1235.1,-89.059395,-61.299080,0.000000,0.001759,-0.002241,0.000000,0.000877,-0.000488,-0.990234,0.154785
1240.1,-89.103859,-61.055855,0.000000,-0.003364,0.000283,0.000000,-0.000000,0.000488,-0.994629,0.142578
1245.1,-89.149864,-60.435383,0.000000,-0.005995,-0.012642,0.000000,-0.000000,0.008789,-1.000000,0.113281
1250.1,-89.195663,-60.252308,0.000000,-0.015709,0.013289,0.000000,-0.000708,-0.001953,-0.989746,0.149414
1255.2,-89.248482,-59.768291,0.000000,-0.010646,-0.000192,0.000000,-0.000000,-0.008301,-1.010742,0.126465
1260.1,-89.297874,-59.427517,0.000000,0.001572,0.009146,0.000000,-0.000877,-0.001953,-0.986816,0.153809
1265.1,-89.274223,-58.989346,0.000000,0.008544,0.008362,0.000000,-0.000000,0.005371,-0.997559,0.176270
1270.1,-89.302788,-58.785538,0.000000,0.016456,0.003214,0.000000,0.000708,0.000977,-0.995117,0.142578
1275.1,-89.357750,-58.635197,0.000000,-0.003395,-0.005628,0.000000,-0.000877,0.001465,-1.022461,0.106445
1280.1,-89.412987,-57.983765,0.000000,-0.005306,-0.014053,0.000000,-0.000000,-0.008301,-1.007324,0.104004
1285.1,-89.417961,-57.837761,0.000000,-0.003884,0.011514,0.000000,0.000708,-0.004395,-0.992676,0.169434
1290.1,-89.392303,-57.187325,0.000000,0.025303,0.014269,0.000928,-0.000000,0.006348,-1.002441,0.153809
1295.1,-89.402496,-56.848408,0.000000,0.013437,0.026793,0.000000,-0.001417,-0.004395,-0.993164,0.140137
1300.0,-89.419907,-56.415352,0.000000,-0.004785,0.002577,0.000000,-0.000168,0.002441,-0.994629,0.146484
1305.2,-89.401924,-56.081139,0.000000,-0.007397,-0.009278,0.000000,-0.000000,-0.010742,-0.994629,0.153320
1310.1,-89.397705,-55.958736,0.000000,-0.022029,0.002076,0.000000,-0.000000,-0.011230,-1.000977,0.147949
1315.2,-89.412560,-55.254997,0.000000,-0.435421,-0.004182,0.000000,-0.000000,0.006348,-1.000488,0.136230
1320.1,-89.393394,-54.759777,0.000000,-0.417826,-0.014856,0.000000,-0.000000,-0.004395,-0.994629,0.157715
1325.1,-89.383125,-54.485283,0.000000,-0.146196,-0.000737,0.000000,-0.000000,0.004395,-1.001465,0.177246
1330.2,-89.396645,-53.986290,0.000000,0.045650,-0.016589,-0.000401,-0.000877,-0.000977,-1.007324,0.150391
1335.1,-89.391808,-53.686054,0.000000,0.133276,-0.010199,0.000000,-0.000000,0.002441,-1.001953,0.146973
1340.2,-89.399994,-53.375763,0.000000,0.114045,-0.013286,0.001329,-0.001585,-0.001953,-1.008789,0.122559
1345.1,-89.400589,-53.316441,0.000000,0.065460,0.002209,0.000928,-0.000000,0.009277,-1.009766,0.132324
1350.1,-89.391441,-52.948372,0.000000,-0.011235,-0.008950,0.000000,-0.000000,0.008301,-1.000977,0.133789
1355.2,-89.405731,-52.470360,0.000000,-0.032472,-0.003879,0.000000,0.000708,0.010742,-1.012207,0.117188
1360.1,-89.411247,-52.089329,0.000000,-0.015125,0.019990,0.000000,-0.000708,0.001953,-1.004395,0.148926
1365.1,-89.419533,-51.623341,0.000000,-0.009028,0.002771,-0.000928,-0.000000,0.011719,-0.996094,0.120605
1370.1,-89.416542,-51.433960,0.000000,-0.014057,0.006270,0.000401,0.001585,-0.005371,-0.998047,0.125488
1375.1,-89.410866,-50.953613,0.000000,0.002654,0.004753,0.000000,-0.000708,-0.000977,-1.003418,0.145508
1380.2,-89.406609,-50.721809,0.000000,0.011709,0.010947,0.000000,-0.000000,0.004883,-1.013184,0.143555
1385.1,-89.378288,-50.268780,0.000000,0.021693,0.004020,0.000000,-0.000000,0.005859,-1.009766,0.161133
1390.1,-89.348770,-50.007710,0.000000,0.005825,-0.002427,0.000000,-0.000000,-0.002441,-1.003418,0.141602
1395.1,-89.321442,-49.477325,0.000000,-0.020303,-0.019055,-0.000928,0.000168,0.001953,-1.000000,0.143066
1400.1,-89.305511,-49.269905,0.000000,-0.036499,0.000418,-0.000928,0.000877,0.003906,-1.004395,0.138184
1405.2,-89.272179,-48.881287,0.000000,-0.016585,0.001960,0.000000,-0.000708,-0.005371,-1.001953,0.138184
1410.1,-89.240349,-48.336502,0.000000,0.025939,-0.022225,0.000928,-0.000000,0.001953,-0.990234,0.149902
1415.1,-89.223640,-47.868565,0.000000,0.031569,0.001490,0.000000,0.000877,0.003906,-1.006836,0.147461
1420.1,-89.193085,-47.544476,0.000000,0.014273,0.017888,0.000000,-0.000000,-0.003906,-0.996094,0.162109
1425.1,-89.151360,-47.352970,0.000000,-0.004711,0.021464,0.000000,0.000877,0.000977,-0.989746,0.166504
1430.2,-89.105347,-46.944466,0.000000,-0.000309,-0.000008,0.000000,-0.000000,-0.002441,-1.001953,0.160645
1435.1,-89.061424,-46.533482,0.000000,0.000111,0.002215,0.000000,-0.000000,-0.005371,-1.003906,0.155762
1440.1,-89.035889,-46.074337,0.000000,-0.007290,-0.000780,0.000000,-0.000000,0.000977,-1.007812,0.135742
1445.1,-89.020416,-45.867760,0.000000,-0.006540,-0.022881,0.000000,0.000708,0.001953,-0.996582,0.127930
1450.1,-88.969086,-45.523067,0.000000,0.001179,-0.019844,-0.000928,-0.000000,0.002441,-0.996094,0.154785
1455.2,-88.963257,-44.823128,0.000000,-0.013159,-0.003654,0.000928,-0.000708,0.006836,-1.003906,0.135742
1460.1,-88.946556,-44.843395,0.000000,-0.006477,0.020198,0.000000,-0.000000,-0.005371,-1.018066,0.134277
1465.1,-88.926506,-44.441799,0.000000,0.019738,-0.020122,0.000000,-0.000000,0.013184,-1.001465,0.123047
1470.1,-88.907822,-44.127563,0.000000,0.019924,-0.014579,0.000000,-0.000000,0.004395,-1.003418,0.142578
1475.1,-88.870659,-43.683960,0.000000,0.004768,0.009486,0.000000,-0.000000,-0.000977,-1.018555,0.135254
1480.2,-88.835991,-43.299816,0.000000,-0.010111,0.013209,0.000000,-0.000877,-0.000488,-0.989746,0.132324
1485.2,-88.788979,-43.191700,0.000000,-0.008951,0.001297,0.000000,-0.000877,0.003906,-1.002930,0.126953
1490.1,-88.752052,-42.564968,0.000000,-0.016185,-0.001672,-0.000928,-0.000000,0.003906,-1.004883,0.125000
1495.2,-88.732986,-42.392128,0.000000,-0.002809,0.008840,0.000000,-0.000877,-0.004395,-0.991211,0.146973
1500.1,-88.681053,-41.955196,0.000000,0.001243,0.005609,-0.000928,-0.000000,-0.003418,-0.990234,0.166504
1505.2,-88.636101,-41.797569,0.000000,-0.010579,0.006317,-0.000526,-0.000000,-0.003906,-0.991211,0.145508
1510.1,-88.591866,-41.224159,0.000000,-0.004057,0.006938,0.000000,-0.000877,0.002930,-0.994629,0.157715
1515.1,-88.565758,-41.417503,0.000000,0.010321,-0.006089,0.000000,-0.000708,0.009766,-1.009766,0.125000
1520.1,-88.528267,-40.621391,0.000000,0.012966,0.005603,0.000000,-0.000000,0.000000,-1.012207,0.132812
1525.1,-88.493286,-40.266045,0.000000,0.012447,-0.000280,0.000928,-0.000000,0.008301,-0.996094,0.136719
1530.2,-88.447227,-39.736923,0.000000,0.009269,-0.004155,0.000000,-0.000708,0.000488,-0.998535,0.135742
1535.1,-88.419090,-39.538963,0.000000,0.006027,-0.022010,0.000000,0.000708,0.008789,-1.000000,0.137207
1540.1,-88.398926,-39.301388,0.000000,-0.018545,0.000678,0.000000,-0.000000,0.008301,-1.002441,0.120117
1545.1,-88.360977,-39.049721,0.000000,-0.015774,0.003190,0.000000,-0.000708,0.006348,-1.002441,0.141602
1550.1,-88.328873,-38.876377,0.000000,0.001650,0.013702,0.000928,-0.000000,-0.006836,-1.000977,0.137695
1555.2,-88.292313,-38.393658,0.000000,0.011514,0.006261,0.000000,-0.000000,0.010254,-1.007324,0.133301
1560.1,-88.264351,-38.390350,0.000000,0.001602,-0.013433,0.000000,-0.000168,0.009766,-1.004395,0.144531
1565.1,-88.210327,-37.948578,0.000000,-0.002237,0.002771,0.000000,-0.000708,-0.014160,-0.988770,0.133789
1570.1,-88.161934,-37.746208,0.000000,-0.011246,-0.015191,0.000000,-0.000000,0.005859,-0.999023,0.156250
1575.1,-88.098999,-37.373486,0.000000,0.015483,0.011677,0.000000,0.000708,-0.001953,-0.994629,0.141113
1580.2,-88.074272,-37.055462,0.000000,-0.005414,0.009011,0.000401,-0.000000,0.000000,-1.006348,0.155273
1585.1,-88.024811,-36.591007,0.000000,0.004359,-0.011129,0.000000,-0.000000,-0.007324,-1.003906,0.146484
1590.1,-87.982605,-36.016533,0.000000,-0.002471,-0.004208,0.000000,0.000708,-0.002930,-0.999512,0.132812
1595.1,-87.955261,-35.869442,0.000000,-0.004831,-0.024478,0.000000,-0.000000,0.008789,-1.002930,0.132812
1600.1,-87.891495,-35.925972,0.000000,-0.009064,-0.021696,-0.000928,-0.000000,-0.005371,-1.001465,0.159668
1605.2,-87.845116,-35.475254,0.000000,-0.016928,0.014041,0.000000,-0.000000,0.004395,-0.997070,0.149902
1610.2,-87.793579,-35.171307,0.000000,0.001534,0.020629,0.000000,-0.000877,0.005371,-0.996582,0.133789
1615.1,-87.755684,-34.880363,0.000000,0.012093,0.004370,0.000000,-0.000000,-0.001465,-1.003906,0.139160
1620.1,-87.690773,-34.409065,0.000000,0.012242,0.007036,0.000000,-0.000000,-0.005859,-0.987305,0.137207
1625.1,-87.640884,-34.236008,0.000000,0.020651,-0.011685,0.000928,-0.000877,0.007324,-0.992188,0.147949
1631.1,-87.607697,-33.911983,0.000000,0.014717,-0.023841,0.000000,-0.000000,-0.003418,-1.011719,0.145508
1635.1,-87.562859,-33.352806,0.000000,-0.003772,-0.005016,0.000000,-0.000000,0.005859,-0.995117,0.126465
1640.1,-87.537125,-33.378277,0.000000,-0.021502,-0.003421,0.000000,-0.000000,0.004395,-0.997070,0.150879
1645.1,-87.511803,-32.788342,0.000000,-0.020006,0.003669,0.000000,-0.000000,-0.000977,-1.009766,0.145020
1650.1,-87.477905,-32.730366,0.000000,0.004011,0.005322,0.000000,-0.000000,0.001465,-1.000000,0.129395
1655.2,-87.438499,-32.613495,0.000000,0.015190,0.000547,0.000000,0.000708,0.003418,-1.001465,0.145508
1660.1,-87.432358,-31.979534,0.000000,0.009161,-0.006462,0.000000,-0.000000,0.005859,-1.007324,0.117188
1665.1,-87.398079,-32.170197,0.000000,-0.009367,0.004734,0.000000,0.000708,0.001953,-0.999023,0.147461
1670.1,-87.347862,-31.509764,0.000000,-0.010860,-0.008529,-0.000401,-0.000000,-0.001465,-1.002441,0.151855
1675.2,-87.299057,-31.364223,0.000000,-0.002676,0.002820,0.000000,-0.000000,0.003418,-1.000977,0.149902
1680.2,-87.268127,-30.894112,0.000000,0.015515,-0.005441,0.000000,0.000168,-0.004395,-1.013672,0.109375
1685.1,-87.230003,-31.155840,0.000000,0.006330,0.000050,0.000000,-0.000000,0.004883,-1.002441,0.130371
1690.1,-87.215019,-30.635103,0.000000,-0.004373,0.003865,0.000000,0.000708,-0.001465,-0.997070,0.139648
1695.2,-87.166199,-30.336653,0.000000,0.003970,0.003298,0.000000,-0.000000,0.003906,-1.003418,0.128418
1700.1,-87.134697,-30.131666,0.000000,-0.006001,0.004871,0.000000,0.000708,-0.004395,-0.989746,0.136230
1705.2,-87.099991,-29.741104,0.000000,-0.023517,0.001484,0.000000,-0.000000,0.006348,-0.985840,0.146973
1710.1,-87.054497,-29.520603,0.000000,-0.012702,0.018133,0.000000,-0.000000,0.000977,-0.999512,0.150879
1715.1,-87.056763,-29.100498,0.000000,-0.007988,0.003340,0.000000,-0.000000,-0.002441,-1.009277,0.143555
1720.1,-87.026840,-29.209488,0.000000,-0.009344,0.003206,0.000000,-0.000000,0.002441,-1.004883,0.137695
1725.1,-86.998390,-29.032837,0.000000,0.010816,0.004384,0.000000,-0.000000,0.003906,-1.002441,0.126953
1730.2,-86.962326,-28.664467,0.000000,0.021809,0.015354,0.000000,-0.000000,-0.004395,-1.000488,0.136230
1735.1,-86.921303,-28.381876,0.000000,0.009735,-0.006325,0.000000,-0.000000,-0.006348,-0.992676,0.137695
1740.1,-86.879036,-28.381716,0.000000,0.003084,-0.023642,0.000928,-0.000877,0.006836,-0.996582,0.152344
1745.1,-86.825424,-27.772814,0.000000,0.001173,-0.007567,0.000000,-0.000000,0.000977,-0.996094,0.141602
1750.1,-86.784920,-27.573154,0.000000,0.003642,0.001972,0.000000,0.001585,0.000977,-0.992676,0.151367
1755.2,-86.762894,-27.644394,0.000000,0.005688,0.010238,0.000000,-0.000000,0.003418,-1.008301,0.152832
1760.1,-86.728180,-26.890387,0.000000,-0.007334,-0.002596,-0.000928,-0.000000,0.004883,-0.998535,0.147949
1765.1,-86.703148,-26.944521,0.000000,-0.017070,-0.014787,0.000000,-0.000000,-0.002441,-1.001953,0.137207
1770.1,-86.674156,-26.819624,0.000000,-0.019520,-0.013493,-0.000928,-0.000877,0.003906,-1.027832,0.142090
1775.1,-86.642555,-26.578766,0.000000,0.001867,-0.028540,0.000000,0.000708,0.007812,-1.003906,0.159180
1780.2,-86.574303,-26.495029,0.000000,0.001311,0.024704,-0.000401,-0.000708,0.002441,-0.999512,0.152344
1785.1,-86.555008,-26.060308,0.000000,-0.019520,0.032051,0.000000,0.000877,0.003906,-1.001953,0.148438
1790.1,-86.524315,-25.634777,0.000000,0.011631,0.014299,0.000000,-0.000000,0.000000,-1.004395,0.140137
1795.1,-86.514702,-25.613110,0.000000,0.015444,-0.013000,0.000000,-0.000000,0.003418,-1.003418,0.158691
1800.1,-86.496460,-25.535221,0.000000,0.017557,0.010496,0.000928,-0.000000,-0.005371,-1.001953,0.133789
1805.1,-86.463104,-25.239090,0.000000,-0.003587,0.017999,0.000000,-0.000000,-0.010742,-0.999512,0.139160
1810.1,-86.419876,-25.130260,0.000000,-0.007022,-0.018819,0.000000,-0.000000,0.002930,-0.996094,0.141113
1815.1,-86.386078,-24.981974,0.000000,-0.003581,-0.007818,0.000000,-0.000708,0.003906,-1.004883,0.125488
1820.1,-86.357864,-24.537643,0.000000,0.000386,-0.005140,0.000000,-0.000877,0.003906,-1.001953,0.115234
1825.1,-86.335747,-24.141771,0.000000,0.010754,-0.017426,0.000000,-0.000000,0.011719,-1.004883,0.108887
1830.2,-86.305687,-24.300749,0.000000,0.006260,-0.003289,0.000000,-0.000000,-0.005371,-1.002441,0.124512
1835.1,-86.261032,-23.807562,0.000000,0.011583,0.011131,0.000401,-0.000168,0.010254,-0.986816,0.163086
1840.1,-86.223312,-23.981092,0.000000,-0.000977,0.008797,-0.000928,0.000877,-0.011230,-1.003418,0.132324
1845.1,-86.191589,-23.508331,0.000000,-0.013737,-0.005575,-0.000928,-0.000000,0.015137,-1.007324,0.150391
1850.1,-86.159996,-23.418913,0.000000,-0.009283,0.002695,-0.000401,0.000708,0.006348,-0.991699,0.145020
1855.2,-86.129379,-23.126093,0.000000,-0.010026,-0.009811,0.000000,-0.000000,0.000000,-1.005371,0.137207
1860.1,-86.103508,-23.009432,0.000000,-0.000127,-0.011048,-0.000928,-0.000000,-0.006836,-0.996094,0.139160
1865.2,-86.084282,-23.055157,0.000000,0.001640,0.016086,0.000000,0.001585,-0.011719,-0.993652,0.146973
1870.1,-86.042816,-22.530237,0.000000,0.008962,0.010108,0.000000,-0.000877,-0.001953,-0.999512,0.133789
1875.1,-85.981964,-22.438169,0.000000,0.011703,0.016626,0.000000,-0.000000,0.001465,-1.005859,0.140137
1880.1,-85.945168,-22.068876,0.000000,0.002920,0.002455,0.000000,-0.000877,-0.005371,-0.999512,0.126953
1885.1,-85.928818,-21.780863,0.000000,-0.001276,-0.014535,0.000401,-0.000000,0.005859,-0.994629,0.137207
1890.1,-85.893036,-21.559427,0.000000,0.002452,-0.004204,0.000928,0.000877,-0.005859,-0.991699,0.163574
1895.1,-85.863503,-21.317493,0.000000,0.002213,0.001076,0.000401,-0.001585,0.001953,-0.999512,0.158691
1900.1,-85.823372,-21.527847,0.000000,-0.007911,-0.030370,0.000000,-0.000000,0.004395,-1.002930,0.141113
1905.1,-85.786240,-21.156008,0.000000,-0.014553,0.001231,-0.001329,0.000877,-0.005371,-0.984375,0.149902
1910.1,-85.745911,-20.865318,0.000000,-0.004047,0.022518,0.000000,0.000708,0.000977,-0.992188,0.122559
1915.2,-85.732185,-20.910055,0.000000,-0.002121,0.007475,0.000000,-0.000000,-0.002930,-1.001465,0.134277
1920.1,-85.709206,-20.621960,0.000000,0.000557,0.003186,0.000000,0.000708,-0.007324,-1.012207,0.148438
1925.1,-85.666115,-20.407438,0.000000,0.005762,-0.009866,0.000000,-0.000000,0.007812,-1.007324,0.166504
1930.1,-85.639397,-20.193335,0.000000,0.006725,-0.012566,0.000000,0.000708,0.000977,-1.006348,0.133301
1935.1,-85.601479,-20.285854,0.000000,0.013940,-0.021923,0.000000,-0.000708,0.000977,-1.001953,0.158203
1940.1,-85.582428,-19.764393,0.000000,0.004882,-0.001386,0.000000,0.000877,0.010742,-0.999023,0.137207
1945.1,-85.556389,-19.616488,0.000000,-0.017490,0.015659,-0.000928,-0.000000,0.007324,-1.003418,0.132324
1950.1,-85.526726,-19.372227,0.000000,-0.011853,0.011589,0.000000,-0.000000,0.008301,-1.005859,0.176758
1955.2,-85.492805,-19.070158,0.000000,0.000824,0.014758,0.000000,-0.000000,0.000488,-1.008301,0.142578
1960.1,-85.469368,-19.234243,0.000000,0.006578,0.003166,0.000000,-0.000000,0.000000,-1.010254,0.142090
1965.1,-85.412453,-18.980251,0.000000,0.011615,0.008257,0.000000,-0.000000,0.017578,-0.995117,0.159180
1970.1,-85.402847,-19.082541,0.000000,0.012673,0.003653,0.000000,-0.000000,-0.001465,-1.003906,0.135742
1975.1,-85.365372,-18.604908,0.000000,0.002416,-0.006903,0.000000,-0.000000,0.001953,-1.004883,0.150391
1980.2,-85.335701,-18.376066,0.000000,-0.006205,-0.006969,0.000000,-0.000000,0.004883,-0.998535,0.136719
1985.1,-85.327965,-18.041767,0.000000,-0.002766,-0.003137,0.000000,-0.000708,0.003418,-1.003418,0.116211
1990.1,-85.331421,-18.378645,0.000000,0.004441,0.009039,0.000000,-0.000708,0.003418,-1.015137,0.125977
1995.1,-85.308395,-18.008556,0.000000,0.002899,0.003400,0.000000,-0.000877,0.004883,-0.990723,0.135742
