t_ms,M1_pos_ref,M1_pos_est,M1_speed_fb,M1_iq,M1_speed_ref,M2_pos_ref,M2_pos_est,M2_speed_fb,M2_iq,M2_speed_ref
3220.0,0.261799,0.261178,0.039634,-0.010729,0.037295,0.000000,3.196816,0.002538,0.000148,0.000000
3225.0,0.261799,0.261175,0.043673,-0.011658,0.037485,0.000000,3.196816,-0.001052,0.000000,0.000000
3230.0,0.261799,0.261438,0.188377,-0.020528,0.021660,0.000000,3.196815,-0.004699,-0.000148,0.000000
3235.0,0.261799,0.261953,0.323512,-0.033462,-0.009209,0.000000,3.196815,-0.017009,0.001739,0.000000
3240.0,0.261799,0.262276,-0.028564,-0.024167,-0.028583,0.000000,3.196817,0.000298,-0.000148,0.000000
3245.0,0.261799,0.262294,-0.046764,-0.021454,-0.029651,0.000000,3.196814,-0.012253,0.000148,0.000000
3250.0,0.261799,0.262299,-0.030758,-0.021026,-0.030007,0.000000,3.196820,0.036546,0.000869,0.000000
3255.0,0.261799,0.262300,-0.029709,-0.021378,-0.030017,0.000000,3.196822,0.017267,0.000000,0.000000
3260.0,0.261799,0.261699,-0.253640,-0.004646,0.006024,0.000000,3.196811,-0.039815,0.000000,0.000000
3265.0,0.261799,0.261261,-0.109270,-0.005995,0.032288,0.000000,3.196808,-0.040571,0.000000,0.000000
3270.0,0.261799,0.261180,0.035756,-0.011658,0.037184,0.000000,3.196812,0.000122,0.000000,0.000000
3275.0,0.261799,0.261175,0.048248,-0.010729,0.037451,0.000000,3.196816,0.008977,0.000000,0.000000
3280.0,0.261799,0.261683,0.312890,-0.029820,0.006958,0.000000,3.196819,0.011091,0.000000,0.000000
3285.0,0.261799,0.262002,0.226451,-0.030246,-0.012136,0.000000,3.196820,0.021179,0.000000,0.000000
3290.0,0.261799,0.262280,-0.012715,-0.023740,-0.028861,0.000000,3.196817,-0.018594,-0.000869,0.000000
3295.0,0.261799,0.262295,-0.043382,-0.021026,-0.029721,0.000000,3.196812,-0.011382,-0.000869,0.000000
3300.0,0.261799,0.262301,-0.036534,-0.021881,-0.030093,0.000000,3.196817,0.016968,0.000000,0.000000
3305.0,0.261799,0.262035,-0.192454,-0.012586,-0.014119,0.000000,3.196818,0.000334,-0.000148,0.000000
3310.0,0.261799,0.261621,-0.117860,-0.008363,0.010677,0.000000,3.196820,0.026883,-0.000148,0.000000
3315.0,0.261799,0.261559,-0.000648,-0.013939,0.014441,0.000000,3.196821,0.023054,0.000000,0.000000
3320.0,0.261799,0.261549,0.017074,-0.014868,0.014994,0.000000,3.196819,0.007548,0.000000,0.000000
3325.0,0.261799,0.261551,0.020942,-0.015375,0.014926,0.000000,3.196814,-0.017785,0.000000,0.000000
3330.0,0.261799,0.261549,0.019223,-0.014952,0.015038,0.000000,3.196811,-0.030781,-0.001017,0.000000
3335.0,0.261799,0.261548,0.021780,-0.014445,0.015060,0.000000,3.196809,-0.032434,0.000869,0.000000
3340.0,0.261799,0.262164,0.173766,-0.030749,-0.021890,0.000000,3.196814,0.005198,0.000000,0.000000
3345.0,0.261799,0.262280,-0.004924,-0.022735,-0.028855,0.000000,3.196817,0.000639,0.000000,0.000000
3350.0,0.261799,0.262300,-0.024891,-0.021454,-0.030048,0.000000,3.196817,0.007380,0.000000,0.000000
3355.0,0.261799,0.262304,-0.022688,-0.021880,-0.030273,0.000000,3.196817,0.007707,0.001591,0.000000
3360.0,0.261799,0.261683,-0.214116,-0.005998,0.006995,0.000000,3.196821,0.013198,-0.000148,0.000000
3365.0,0.261799,0.261566,-0.019054,-0.013516,0.013999,0.000000,3.196818,-0.003693,0.000000,0.000000
3370.0,0.261799,0.261284,-0.135199,-0.005575,0.030944,0.000000,3.196817,-0.005532,-0.000148,0.000000
3375.0,0.261799,0.261190,0.027380,-0.009800,0.036566,0.000000,3.196815,-0.010825,0.001591,0.000000
3380.0,0.261799,0.261290,0.249555,-0.010728,0.030588,0.000000,3.196815,-0.007705,-0.000869,0.000000
3385.0,0.261799,0.261775,0.236787,-0.026528,0.001447,0.000000,3.196813,-0.022120,0.000000,0.000000
3390.0,0.261799,0.262265,0.017333,-0.025172,-0.027925,0.000000,3.196814,0.002973,0.000000,0.000000
3395.0,0.261799,0.262294,-0.028426,-0.021881,-0.029690,0.000000,3.196816,0.005301,0.000000,0.000000
3400.0,0.261799,0.262301,-0.034703,-0.021881,-0.030082,0.000000,3.196816,0.002507,0.000000,0.000000
3405.0,0.261799,0.262302,-0.025177,-0.022308,-0.030152,0.000000,3.196814,-0.009211,0.000000,0.000000
3410.0,0.261799,0.262190,-0.208272,-0.021880,-0.023430,0.000000,3.196814,-0.012629,-0.000148,0.000000
3415.0,0.261799,0.261700,-0.250034,-0.006083,0.005942,0.000000,3.196815,0.011338,-0.000869,0.000000
3420.0,0.261799,0.261206,-0.004285,-0.007013,0.035588,0.000000,3.196816,0.002665,-0.000148,0.000000
3425.0,0.261799,0.261180,0.042625,-0.010729,0.037175,0.000000,3.196817,0.007980,-0.000722,0.000000
3430.0,0.261799,0.261175,0.059879,-0.010729,0.037449,0.000000,3.196815,-0.007515,0.000000,0.000000
3435.0,0.261799,0.261597,0.334034,-0.029315,0.012150,0.000000,3.196815,-0.000362,0.000000,0.000000
3440.0,0.261799,0.262106,0.199270,-0.029744,-0.018389,0.000000,3.196816,0.001893,-0.000148,0.000000
3445.0,0.261799,0.262269,0.011449,-0.023740,-0.028192,0.000000,3.196818,0.007851,0.000000,0.000000
3450.0,0.261799,0.262297,-0.032790,-0.021378,-0.029869,0.000000,3.196817,0.004462,0.000000,0.000000
3455.0,0.261799,0.262300,-0.036594,-0.021454,-0.030064,0.000000,3.196817,0.006146,0.000000,0.000000
3460.0,0.261799,0.261993,-0.143288,-0.012586,-0.011600,0.000000,3.196814,-0.008719,-0.000148,0.000000
3465.0,0.261799,0.261625,-0.120726,-0.010220,0.010448,0.000000,3.196815,0.011245,0.000000,0.000000
3470.0,0.261799,0.261204,0.008202,-0.008362,0.035698,0.000000,3.196821,0.036638,0.000148,0.000000
3475.0,0.261799,0.261179,0.039268,-0.011658,0.037199,0.000000,3.196820,-0.000296,0.000869,0.000000
3480.0,0.261799,0.261287,0.216434,-0.012164,0.030758,0.000000,3.196817,-0.003668,0.000148,0.000000
3485.0,0.261799,0.261710,0.281249,-0.027456,0.005388,0.000000,3.196813,-0.023983,0.000000,0.000000
3490.0,0.261799,0.262244,0.045600,-0.027533,-0.026692,0.000000,3.196811,-0.028603,-0.001017,0.000000
3495.0,0.261799,0.262290,-0.032543,-0.021881,-0.029465,0.000000,3.196814,0.014177,0.000000,0.000000
3500.0,0.261799,0.262300,-0.017968,-0.020951,-0.030060,0.000000,3.196819,0.010840,0.000000,0.000000
3505.0,0.261799,0.262302,-0.031556,-0.021881,-0.030159,0.000000,3.196815,-0.014717,-0.000148,0.000000
3510.0,0.261799,0.261878,-0.330596,-0.012587,-0.004748,0.000000,3.196814,-0.005462,0.000000,0.000000
3515.0,0.261799,0.261598,-0.081820,-0.011658,0.012061,0.000000,3.196813,-0.006303,0.000000,0.000000
3520.0,0.261799,0.261552,0.028609,-0.014445,0.014849,0.000000,3.196820,0.009468,-0.001017,0.000000
3525.0,0.261799,0.261549,0.006485,-0.014868,0.015015,0.000000,3.196818,-0.008417,0.000869,0.000000
3530.0,0.261799,0.261548,0.017045,-0.014529,0.015067,0.000000,3.196817,0.011366,0.001017,0.000000
3535.0,0.261799,0.261548,0.016994,-0.014868,0.015051,0.000000,3.196814,-0.013485,0.000869,0.000000
3540.0,0.261799,0.261548,0.023455,-0.013516,0.015101,0.000000,3.196815,0.014154,0.000000,0.000000
3545.0,0.261799,0.261814,0.168929,-0.025173,-0.000883,0.000000,3.196819,0.014698,0.000000,0.000000
3550.0,0.261799,0.262031,0.186379,-0.019092,-0.013871,0.000000,3.196819,0.016955,0.000000,0.000000
3555.0,0.261799,0.262256,0.040840,-0.024669,-0.027382,0.000000,3.196819,0.006429,0.000000,0.000000
3560.0,0.261799,0.262301,-0.015091,-0.021881,-0.030071,0.000000,3.196816,-0.006480,0.000000,0.000000
3565.0,0.261799,0.262303,-0.032669,-0.021454,-0.030228,0.000000,3.196812,-0.021411,0.000869,0.000000
3570.0,0.261799,0.261660,-0.184951,-0.004646,0.008374,0.000000,3.196815,-0.013952,-0.001017,0.000000
3575.0,0.261799,0.261298,-0.151204,-0.004646,0.030091,0.000000,3.196814,-0.008421,0.000000,0.000000
3580.0,0.261799,0.261181,0.039070,-0.011238,0.037082,0.000000,3.196815,0.003114,0.000000,0.000000
3585.0,0.261799,0.261176,0.050128,-0.011150,0.037383,0.000000,3.196817,0.006786,0.000000,0.000000
3590.0,0.261799,0.261684,0.319271,-0.030749,0.006906,0.000000,3.196817,0.005694,0.000000,0.000000
3595.0,0.261799,0.262155,0.194100,-0.029819,-0.021354,0.000000,3.196815,-0.006331,0.000000,0.000000
3600.0,0.261799,0.262291,-0.025472,-0.022383,-0.029494,0.000000,3.196816,0.003046,0.000000,0.000000
3605.0,0.261799,0.262299,-0.030246,-0.021881,-0.029955,0.000000,3.196816,-0.006795,-0.000148,0.000000
3610.0,0.261799,0.262188,-0.215350,-0.021881,-0.023337,0.000000,3.196817,0.007177,-0.000148,0.000000
3615.0,0.261799,0.261965,-0.103681,-0.015881,-0.009919,0.000000,3.196817,-0.007067,0.000000,0.000000
3620.0,0.261799,0.261575,-0.033820,-0.012080,0.013465,0.000000,3.196813,-0.009462,0.000000,0.000000
3625.0,0.261799,0.261246,-0.081552,-0.006504,0.033195,0.000000,3.196815,0.001687,0.000869,0.000000
3630.0,0.261799,0.261178,0.051855,-0.010729,0.037276,0.000000,3.196820,0.016808,0.000148,0.000000
3635.0,0.261799,0.261176,0.053833,-0.011658,0.037376,0.000000,3.196819,0.007905,0.000000,0.000000
3640.0,0.261799,0.261886,0.433746,-0.027960,-0.005214,0.000000,3.196817,-0.004567,-0.000148,0.000000
3645.0,0.261799,0.262236,0.066030,-0.025599,-0.026171,0.000000,3.196815,-0.005877,0.000000,0.000000
3650.0,0.261799,0.262295,-0.030119,-0.020951,-0.029726,0.000000,3.196816,0.007130,0.000000,0.000000
3655.0,0.261799,0.262299,-0.037950,-0.021881,-0.029996,0.000000,3.196813,-0.021628,-0.000869,0.000000
3660.0,0.261799,0.262302,-0.020776,-0.020951,-0.030177,0.000000,3.196811,-0.018874,-0.000722,0.000000
3665.0,0.261799,0.261879,-0.341137,-0.003801,-0.004792,0.000000,3.196814,0.000560,0.000869,0.000000
3670.0,0.261799,0.261566,-0.020120,-0.012587,0.013996,0.000000,3.196819,0.009524,0.000000,0.000000
3675.0,0.261799,0.261246,-0.065484,-0.007942,0.033225,0.000000,3.196824,0.038021,0.000000,0.000000
3680.0,0.261799,0.261179,0.051356,-0.010729,0.037222,0.000000,3.196823,0.013537,0.000000,0.000000
3685.0,0.261799,0.261289,0.233894,-0.022302,0.030611,0.000000,3.196814,-0.028809,0.000000,0.000000
3690.0,0.261799,0.261912,0.382836,-0.025674,-0.006736,0.000000,3.196810,-0.020948,0.000000,0.000000
3695.0,0.261799,0.262238,0.063522,-0.026026,-0.026345,0.000000,3.196815,0.013367,-0.000869,0.000000
3700.0,0.261799,0.262296,-0.022025,-0.021026,-0.029787,0.000000,3.196816,0.000796,0.000000,0.000000
3705.0,0.261799,0.262301,-0.023840,-0.021881,-0.030094,0.000000,3.196816,-0.000701,-0.000869,0.000000
3710.0,0.261799,0.262302,-0.030156,-0.021880,-0.030180,0.000000,3.196813,-0.007657,0.000000,0.000000
3715.0,0.261799,0.261992,-0.141749,-0.014868,-0.011546,0.000000,3.197106,0.450151,0.000000,0.000000
3720.0,0.261799,0.261270,-0.122046,-0.001858,0.031761,0.000000,3.197300,0.418759,0.000000,0.000000
3725.0,0.261799,0.261188,0.038566,-0.011150,0.036698,0.000000,3.197281,0.176548,0.001592,0.000000
