t_ms,M1_pos_ref,M1_pos_est,M1_speed_fb,M1_iq,M1_speed_ref,M2_pos_ref,M2_pos_est,M2_speed_fb,M2_iq,M2_speed_ref
2475.0,1.745329,1.746370,-0.495971,-0.007024,-0.218496,0.000000,5.263858,0.008863,-0.000917,0.000000
2480.0,inf,1.745329,1.745437,-0.766741,0.029932,-0.022606,0.000000,5.263856,0.000139,-0.000000
2485.0,0.000000,inf,1.745329,1.744131,-0.270719,0.039605,0.251716,0.000000,5.263852,-0.014724
2490.0,-0.000000,0.000000,inf,1.745329,1.743950,0.266049,0.020723,0.289568,0.000000,5.263853
2495.0,-0.013172,-0.000000,0.000000,inf,1.745329,1.744777,0.747680,-0.002765,0.115982,0.000000
2500.0,5.263848,-0.027902,-0.000000,0.000000,inf,1.745329,1.745948,0.780421,-0.036610,-0.129876
2505.0,0.000000,5.263850,-0.018385,-0.000000,0.000000,inf,1.745329,1.746599,-0.176934,-0.018305
2510.0,-0.266737,0.000000,5.263856,0.004467,-0.000000,0.000000,inf,1.745329,1.746552,-0.408982
2515.0,-0.005179,-0.256823,0.000000,5.263859,0.015107,-0.000000,0.000000,inf,1.745329,1.745117
2520.0,-0.782456,0.029241,0.044535,0.000000,5.263857,0.005941,-0.000917,0.000000,inf,1.745329
2525.0,1.744384,-0.362542,0.034424,0.198469,0.000000,5.263855,-0.001319,-0.000597,0.000000,inf
2530.0,1.745329,1.743937,0.282097,0.023484,0.292321,0.000000,5.263856,0.005916,0.000597,0.000000
2535.0,inf,1.745329,1.744197,0.483851,0.007596,0.237722,0.000000,5.263861,0.019814,-0.000000
2540.0,0.000000,inf,1.745329,1.745770,0.718994,-0.030509,-0.092601,0.000000,5.263861,0.018359
2545.0,-0.000917,0.000000,inf,1.745329,1.746228,0.064777,-0.014615,-0.188731,0.000000,5.263855
2550.0,-0.000406,-0.000597,0.000000,inf,1.745329,1.746318,-0.279776,-0.003334,-0.207632,0.000000
2555.0,5.263854,-0.005818,-0.000000,0.000000,inf,1.745329,1.746267,-0.219739,-0.007024,-0.196867
2560.0,0.000000,5.263856,0.002974,-0.000917,0.000000,inf,1.745329,1.744858,-0.714163,0.035687
2565.0,0.098884,0.000000,5.263853,-0.008972,-0.000000,0.000000,inf,1.745329,1.744321,-0.174602
2570.0,0.031427,0.211637,0.000000,5.263852,-0.014487,-0.000000,0.000000,inf,1.745329,1.744277
2575.0,0.343988,0.011282,0.221025,0.000000,5.263856,0.001438,0.000320,0.000000,inf,1.745329
2580.0,1.744519,0.336106,0.007023,0.170131,0.000000,5.263860,0.014661,-0.000000,0.000000,inf
2585.0,1.745329,1.745781,0.591200,-0.025330,-0.094829,0.000000,5.263853,-0.013568,-0.000000,0.000000
2590.0,inf,1.745329,1.746256,0.113942,-0.017383,-0.194589,0.000000,5.263850,-0.019356,-0.000000
2595.0,0.000000,inf,1.745329,1.746318,-0.291340,-0.003691,-0.207657,0.000000,5.263855,-0.000329
2600.0,-0.000000,0.000000,inf,1.745329,1.746168,-0.299178,-0.001844,-0.176089,0.000000,5.263859
2605.0,0.013718,-0.000000,0.000000,inf,1.745329,1.744796,-0.633014,0.036955,0.112077,0.000000
2610.0,5.263858,0.011572,0.000597,0.000000,inf,1.745329,1.744376,-0.070581,0.024982,0.200121
2615.0,0.000000,5.263861,0.018006,-0.000000,0.000000,inf,1.745329,1.744257,0.282000,0.015542
2620.0,0.225080,0.000000,5.263856,0.002677,0.000597,0.000000,inf,1.745329,1.744733,0.458431
2625.0,-0.000000,0.125195,0.000000,5.263851,-0.022185,-0.000000,0.000000,inf,1.745329,1.745985
2630.0,0.485267,-0.022205,-0.137662,0.000000,5.263844,-0.041507,-0.000000,0.000000,inf,1.745329
2635.0,1.746279,-0.025946,-0.013126,-0.199445,0.000000,5.263849,-0.024859,0.000917,0.000000,inf
2640.0,1.745329,1.746333,-0.272057,-0.004256,-0.210686,0.000000,5.263857,0.006198,-0.000000,0.000000
2645.0,inf,1.745329,1.745784,-0.478420,0.013125,-0.095555,0.000000,5.263861,0.021098,-0.000000
2650.0,0.000000,inf,1.745329,1.744705,-0.384724,0.033846,0.131053,0.000000,5.263862,0.019911
2655.0,-0.000000,0.000000,inf,1.745329,1.744334,0.053297,0.021643,0.208933,0.000000,5.263859
2660.0,0.013330,-0.000597,0.000000,inf,1.745329,1.744237,0.255132,0.016463,0.229361,0.000000
2665.0,5.263856,0.002786,-0.000000,0.000000,inf,1.745329,1.744844,0.512452,-0.005180,0.101888
2670.0,0.000000,5.263855,0.000757,-0.000000,0.000000,inf,1.745329,1.746272,0.459172,-0.036611
2675.0,-0.197968,0.000000,5.263856,0.003496,0.000597,0.000000,inf,1.745329,1.746263,-0.328043
2680.0,-0.000923,-0.196066,0.000000,5.263857,0.004322,-0.000000,0.000000,inf,1.745329,1.746367
2685.0,-0.191443,-0.007947,-0.217921,0.000000,5.263852,-0.013043,0.000917,0.000000,inf,1.745329
2690.0,1.745746,-0.479932,0.014046,-0.087569,0.000000,5.263855,-0.002420,0.000597,0.000000,inf
2695.0,1.745329,1.744444,-0.429835,0.039604,0.185902,0.000000,5.263855,-0.003139,0.000597,0.000000
2700.0,inf,1.745329,1.744308,0.208907,0.016462,0.214366,0.000000,5.263854,-0.007295,-0.000000
2705.0,0.000000,inf,1.745329,1.744339,0.286081,0.015542,0.207957,0.000000,5.263853,-0.005799
2710.0,-0.000000,0.000000,inf,1.745329,1.745294,0.674994,-0.019228,0.007460,0.000000,5.263854
2715.0,-0.008553,-0.000000,0.000000,inf,1.745329,1.746488,0.225773,-0.030508,-0.243305,0.000000
2720.0,5.263854,-0.003373,-0.000000,0.000000,inf,1.745329,1.746624,-0.312485,-0.009434,-0.271994
2725.0,0.000000,5.263857,0.006499,-0.000000,0.000000,inf,1.745329,1.745867,-0.687271,0.009438
2730.0,-0.112928,0.000000,5.263863,0.025829,-0.000000,0.000000,inf,1.745329,1.744712,-0.746394
2735.0,0.042943,0.129626,0.000000,5.263860,0.014937,-0.000000,0.000000,inf,1.745329,1.743999
2740.0,0.131476,0.029585,0.279279,0.000000,5.263856,0.003074,-0.000000,0.000000,inf,1.745329
2745.0,1.744030,0.407398,0.015887,0.272870,0.000000,5.263854,-0.005254,-0.000917,0.000000,inf
2750.0,1.745329,1.745627,0.901347,-0.028098,-0.062485,0.000000,5.263849,-0.022944,0.000597,0.000000
2755.0,inf,1.745329,1.746461,0.402805,-0.033637,-0.237572,0.000000,5.263844,-0.038060,-0.000000
2760.0,0.000000,inf,1.745329,1.746631,-0.410394,-0.007948,-0.273421,0.000000,5.263853,-0.007491
2765.0,-0.000000,0.000000,inf,1.745329,1.746399,-0.432086,-0.001492,-0.224680,0.000000,5.263861
2770.0,0.018877,-0.000000,0.000000,inf,1.745329,1.744624,-0.799600,0.043286,0.148176,0.000000
2775.0,5.263863,0.027168,-0.000000,0.000000,inf,1.745329,1.744325,0.030233,0.021643,0.210886
2780.0,0.000000,5.263865,0.034045,-0.000000,0.000000,inf,1.745329,1.744255,0.291528,0.012203
2785.0,0.225656,0.000000,5.263859,0.011850,-0.000000,0.000000,inf,1.745329,1.744671,0.414685
2790.0,0.001843,0.138137,0.000000,5.263855,-0.004678,-0.000000,0.000000,inf,1.745329,1.746129
2795.0,0.580843,-0.032920,-0.167953,0.000000,5.263849,-0.021816,-0.000000,0.000000,inf,1.745329
2800.0,1.746273,-0.160301,-0.008513,-0.198169,0.000000,5.263852,-0.011967,-0.000000,0.000000,inf
2805.0,1.745329,1.746344,-0.242788,-0.006102,-0.213064,0.000000,5.263855,-0.000112,-0.000000,0.000000
2810.0,inf,1.745329,1.746004,-0.339775,0.001843,-0.141617,0.000000,5.263858,0.012002,0.000597
2815.0,0.000000,inf,1.745329,1.744614,-0.634135,0.037185,0.150154,0.000000,5.263861,0.017849
2820.0,-0.000000,0.000000,inf,1.745329,1.744302,0.006681,0.023484,0.215642,0.000000,5.263859
2825.0,0.011499,-0.000000,0.000000,inf,1.745329,1.744257,0.309788,0.011282,0.225255,0.000000
2830.0,5.263853,-0.009381,-0.000000,0.000000,inf,1.745329,1.744831,0.470825,-0.004610,0.104617
2835.0,0.000000,5.263849,-0.025374,-0.000000,0.000000,inf,1.745329,1.746124,0.494859,-0.030509
2840.0,-0.166926,0.000000,5.263849,-0.022062,0.000917,0.000000,inf,1.745329,1.746279,-0.150221
2845.0,-0.009436,-0.199445,0.000000,5.263857,0.006137,-0.000000,0.000000,inf,1.745329,1.746346
2850.0,-0.242417,-0.006457,-0.213515,0.000000,5.263856,0.002600,0.000597,0.000000,inf,1.745329
2855.0,1.745745,-0.471904,0.011855,-0.087218,0.000000,5.263856,0.001965,-0.000000,0.000000,inf
2860.0,1.745329,1.744540,-0.361298,0.033846,0.165650,0.000000,5.263855,-0.004986,-0.000000,0.000000
2865.0,inf,1.745329,1.744314,0.146433,0.017040,0.213239,0.000000,5.263850,-0.021619,-0.000000
2870.0,0.000000,inf,1.745329,1.744341,0.288514,0.015887,0.207607,0.000000,5.263853,-0.006067
2875.0,-0.000000,0.000000,inf,1.745329,1.745143,0.631992,-0.015893,0.039203,0.000000,5.263855
2880.0,-0.000870,-0.000000,0.000000,inf,1.745329,1.746464,0.391645,-0.034201,-0.238248,0.000000
2885.0,5.263861,0.020911,0.000917,0.000000,inf,1.745329,1.746625,-0.259408,-0.012203,-0.272044
2890.0,0.000000,5.263866,0.035374,-0.001194,0.000000,inf,1.745329,1.745798,-0.736067,0.010360
2895.0,-0.098459,0.000000,5.263855,-0.003564,-0.000000,0.000000,inf,1.745329,1.744700,-0.722846
2900.0,0.042709,0.132129,0.000000,5.263853,-0.010394,-0.000000,0.000000,inf,1.745329,1.744318
2905.0,0.269300,0.018304,0.212463,0.000000,5.263855,-0.000232,-0.000000,0.000000,inf,1.745329
2910.0,1.744260,0.307980,0.014044,0.224504,0.000000,5.263855,-0.003274,-0.000000,0.000000,inf
2915.0,1.745329,1.744579,0.378043,0.012203,0.157514,0.000000,5.263855,-0.001233,-0.000000,0.000000
2920.0,inf,1.745329,1.745708,0.775484,-0.031432,-0.079558,0.000000,5.263856,0.002325,-0.000000
2925.0,0.000000,inf,1.745329,1.746593,-0.006343,-0.026253,-0.265460,0.000000,5.263856,0.001749
2930.0,-0.000000,0.000000,inf,1.745329,1.746640,-0.402689,-0.007025,-0.275323,0.000000,5.263854
2935.0,-0.006726,-0.000000,0.000000,inf,1.745329,1.745483,-0.797297,0.018305,-0.032219,0.000000
2940.0,5.263855,-0.001422,0.000597,0.000000,inf,1.745329,1.744465,-0.627199,0.043286,0.181496
2945.0,0.000000,5.263859,0.012097,-0.000000,0.000000,inf,1.745329,1.744321,0.384602,0.012203
2950.0,0.211737,0.000000,5.263861,0.018450,-0.000917,0.000000,inf,1.745329,1.744233,0.247612
2955.0,0.016808,0.230262,0.000000,5.263857,0.006227,-0.000000,0.000000,inf,1.745329,1.745457
2960.0,0.774397,-0.013126,-0.026911,0.000000,5.263853,-0.008905,-0.000000,0.000000,inf,1.745329
2965.0,1.746236,0.496472,-0.031075,-0.190358,0.000000,5.263852,-0.010755,0.000917,0.000000,inf
2970.0,1.745329,1.746269,-0.393547,-0.001845,-0.197293,0.000000,5.263854,-0.004804,-0.000000,0.000000
2975.0,inf,1.745329,1.746365,-0.188441,-0.009082,-0.217595,0.000000,5.263856,0.000452,-0.000000
2980.0,0.000000,inf,1.745329,1.745107,-0.726192,0.022564,0.046613,0.000000,5.263854,-0.006395
2985.0,-0.000000,0.000000,inf,1.745329,1.744418,-0.406483,0.035344,0.191309,0.000000,5.263858
2990.0,0.010360,-0.000917,0.000000,inf,1.745329,1.744296,0.347210,0.013123,0.217019,0.000000
2995.0,5.263849,-0.023635,-0.000597,0.000000,inf,1.745329,1.744220,0.228733,0.017384,0.232866
3000.0,0.000000,5.263847,-0.029189,-0.000000,0.000000,inf,1.745329,1.745493,0.704845,-0.014616
3005.0,-0.034397,0.000000,5.263853,-0.006948,-0.000000,0.000000,inf,1.745329,1.746474,0.523031
3010.0,-0.037533,-0.240376,0.000000,5.263858,0.012906,-0.000000,0.000000,inf,1.745329,1.746624
3015.0,-0.433341,-0.006665,-0.271944,0.000000,5.263865,0.034688,-0.000000,0.000000,inf,1.745329
3020.0,1.746115,-0.592873,0.010932,-0.164974,0.000000,5.263862,0.023185,-0.000000,0.000000,inf
3025.0,1.745329,1.744404,-0.640347,0.048467,0.194364,0.000000,5.263856,0.001270,-0.000000,0.000000
3030.0,inf,1.745329,1.744000,0.098211,0.025904,0.279078,0.000000,5.263854,-0.004795,-0.000917
3035.0,0.000000,inf,1.745329,1.744212,0.510666,0.013125,0.234568,0.000000,5.263853,-0.010362
3040.0,-0.000597,0.000000,inf,1.745329,1.745450,0.888741,-0.030509,-0.025259,0.000000,5.263852
3045.0,-0.016474,-0.000000,0.000000,inf,1.745329,1.746573,0.131219,-0.031072,-0.261279,0.000000
3050.0,5.263853,-0.006410,0.000597,0.000000,inf,1.745329,1.746626,-0.395250,-0.007948,-0.272369
3055.0,0.000000,5.263858,0.010307,0.000917,0.000000,inf,1.745329,1.745819,-0.695691,0.011060
3060.0,-0.102890,0.000000,5.263863,0.025672,0.000917,0.000000,inf,1.745329,1.744810,-0.699317
3065.0,0.039026,0.108973,0.000000,5.263858,0.007281,-0.000000,0.000000,inf,1.745329,1.744331
3070.0,0.178809,0.018881,0.209684,0.000000,5.263855,-0.000877,-0.000000,0.000000,inf,1.745329
3075.0,1.744259,0.277807,0.014964,0.224855,0.000000,5.263857,0.011159,-0.000000,0.000000,inf
3080.0,1.745329,1.745000,0.598882,-0.002766,0.069044,0.000000,5.263861,0.018643,0.000917,0.000000
3085.0,inf,1.745329,1.746018,0.650662,-0.033277,-0.144721,0.000000,5.263854,-0.010829,0.000917
3090.0,0.000000,inf,1.745329,1.746592,-0.148564,-0.018664,-0.265185,0.000000,5.263849,-0.020519
3095.0,0.000917,0.000000,inf,1.745329,1.746562,-0.368676,-0.006669,-0.258951,0.000000,5.263852
3100.0,-0.016004,-0.000000,0.000000,inf,1.745329,1.745043,-0.774125,0.032004,0.060081,0.000000
3105.0,5.263852,-0.014124,-0.000917,0.000000,inf,1.745329,1.744346,-0.285888,0.032582,0.206580
3110.0,0.000000,5.263850,-0.020749,0.000917,0.000000,inf,1.745329,1.744289,0.363903,0.010018
3115.0,0.218396,0.000000,5.263856,0.001435,-0.000000,0.000000,inf,1.745329,1.744319,0.243172
3120.0,0.015542,0.212213,0.000000,5.263859,0.012764,-0.000000,0.000000,inf,1.745329,1.745615
3125.0,0.717795,-0.021995,-0.060031,0.000000,5.263855,-0.000073,-0.000000,0.000000,inf,1.745329
3130.0,1.746215,0.291176,-0.023484,-0.185927,0.000000,5.263862,0.025546,-0.000000,0.000000,inf
3135.0,1.745329,1.746651,-0.252244,-0.014613,-0.277576,0.000000,5.263860,0.014711,-0.000000,0.000000
3140.0,inf,1.745329,1.746386,-0.458649,0.000352,-0.221851,0.000000,5.263856,-0.000819,-0.000000
3145.0,0.000000,inf,1.745329,1.744736,-0.745977,0.044784,0.124544,0.000000,5.263850,-0.024267
3150.0,-0.001194,0.000000,inf,1.745329,1.744357,0.027364,0.021643,0.204277,0.000000,5.263846
3155.0,-0.031708,-0.000000,0.000000,inf,1.745329,1.744253,0.277554,0.014044,0.226007,0.000000
3160.0,5.263856,0.005741,-0.000000,0.000000,inf,1.745329,1.744677,0.428436,0.000570,0.137061
3165.0,0.000000,5.263862,0.022735,-0.000597,0.000000,inf,1.745329,1.746313,0.668548,-0.038456
3170.0,-0.206630,0.000000,5.263855,-0.000604,0.000917,0.000000,inf,1.745329,1.746618,-0.094299
3175.0,-0.017382,-0.270667,0.000000,5.263854,-0.005761,-0.000000,0.000000,inf,1.745329,1.746088
3180.0,-0.656514,0.003336,-0.159391,0.000000,5.263856,0.001650,-0.000000,0.000000,inf,1.745329
3185.0,1.744985,-0.772566,0.039026,0.072398,0.000000,5.263855,-0.003279,-0.000320,0.000000,inf
3190.0,1.745329,1.744320,0.144251,0.022564,0.211937,0.000000,5.263852,-0.014034,-0.000000,0.000000
3195.0,inf,1.745329,1.744281,0.341986,0.012203,0.220199,0.000000,5.263854,-0.005788,-0.001194
3200.0,0.000000,inf,1.745329,1.744830,0.474965,0.005530,0.104792,0.000000,5.263861,0.022401
3205.0,0.001514,0.000000,inf,1.745329,1.745735,0.638837,-0.027532,-0.085191,0.000000,5.263864
3210.0,0.027029,-0.000597,0.000000,inf,1.745329,1.746277,-0.155875,-0.014049,-0.198970,0.000000
3215.0,5.263855,-0.005884,-0.000000,0.000000,inf,1.745329,1.746307,-0.320362,-0.003691,-0.205278
3220.0,0.000000,5.263852,-0.013401,-0.000000,0.000000,inf,1.745329,1.745906,-0.415451,0.000922
3225.0,-0.121039,0.000000,5.263849,-0.024351,-0.000917,0.000000,inf,1.745329,1.744860,-0.713348
3230.0,0.038106,0.098584,0.000000,5.263849,-0.020221,-0.000000,0.000000,inf,1.745329,1.744318
3235.0,0.134532,0.023484,0.212438,0.000000,5.263856,0.005413,0.000917,0.000000,inf,1.745329
3240.0,1.744275,0.324799,0.012780,0.221475,0.000000,5.263862,0.020305,0.000917,0.000000,inf
3245.0,1.745329,1.744903,0.525435,0.000922,0.089446,0.000000,5.263864,0.027704,-0.000917,0.000000
3250.0,inf,1.745329,1.745960,0.660902,-0.031075,-0.132480,0.000000,5.263862,0.023865,-0.000000
3255.0,0.000000,inf,1.745329,1.746595,-0.114430,-0.019228,-0.265710,0.000000,5.263856,0.001460
3260.0,-0.000917,0.000000,inf,1.745329,1.746673,-0.326708,-0.011281,-0.282183,0.000000,5.263851
3265.0,-0.018442,-0.000000,0.000000,inf,1.745329,1.745436,-0.773376,0.021643,-0.022480,0.000000
3270.0,5.263848,-0.028333,-0.000000,0.000000,inf,1.745329,1.744295,-0.627914,0.046626,0.217245
3275.0,0.000000,5.263852,-0.015305,-0.000000,0.000000,inf,1.745329,1.743960,0.380400,0.021064
3280.0,0.287440,0.000000,5.263853,-0.010546,-0.000000,0.000000,inf,1.745329,1.744002,0.408026
3285.0,0.015541,0.278653,0.000000,5.263855,-0.002088,-0.001833,0.000000,inf,1.745329,1.745806
3290.0,0.939551,-0.029586,-0.100211,0.000000,5.263857,0.008461,-0.000000,0.000000,inf,1.745329
3295.0,1.746550,0.340913,-0.031072,-0.256348,0.000000,5.263860,0.018030,-0.000917,0.000000,inf
3300.0,1.745329,1.746633,-0.443887,-0.005179,-0.273871,0.000000,5.263854,-0.005246,-0.000597,0.000000
3305.0,inf,1.745329,1.746137,-0.543969,0.007595,-0.169555,0.000000,5.263856,0.003631,-0.000000
3310.0,0.000000,inf,1.745329,1.744534,-0.655578,0.040867,0.166976,0.000000,5.263862,0.024683
3315.0,-0.000000,0.000000,inf,1.745329,1.744308,0.089568,0.020722,0.214366,0.000000,5.263857
3320.0,0.003463,-0.000597,0.000000,inf,1.745329,1.744248,0.288608,0.013123,0.227133,0.000000
3325.0,5.263852,-0.012163,-0.000000,0.000000,inf,1.745329,1.744577,0.358761,0.005180,0.157939
3330.0,0.000000,5.263852,-0.016127,0.000597,0.000000,inf,1.745329,1.746253,0.699963,-0.034764
3335.0,-0.193988,0.000000,5.263855,-0.003681,-0.000000,0.000000,inf,1.745329,1.746619,-0.028579
3340.0,-0.020151,-0.270917,0.000000,5.263855,-0.003258,-0.000000,0.000000,inf,1.745329,1.746356
3345.0,-0.532032,-0.003688,-0.215693,0.000000,5.263855,-0.003885,-0.000597,0.000000,inf,1.745329
3350.0,1.745131,-0.865040,0.039947,0.041732,0.000000,5.263855,-0.001124,-0.000000,0.000000,inf
3355.0,1.745329,1.744325,0.029535,0.030506,0.210936,0.000000,5.263860,0.016581,0.000917,0.000000
3360.0,inf,1.745329,1.744304,0.383599,0.010704,0.215317,0.000000,5.263859,0.011843,0.000597
3365.0,0.000000,inf,1.745329,1.744578,0.356327,0.013125,0.157664,0.000000,5.263854,-0.005067
3370.0,0.000917,0.000000,inf,1.745329,1.745610,0.700909,-0.027174,-0.059030,0.000000,5.263857
3375.0,0.007311,-0.000000,0.000000,inf,1.745329,1.746272,-0.041179,-0.019585,-0.197893,0.000000
3380.0,5.263862,0.025911,0.000917,0.000000,inf,1.745329,1.746296,-0.325184,-0.003691,-0.203075
3385.0,0.000000,5.263861,0.015070,-0.000000,0.000000,inf,1.745329,1.745994,-0.362761,-0.002414
3390.0,-0.139664,0.000000,5.263852,-0.014796,-0.000000,0.000000,inf,1.745329,1.745082,-0.642456
3395.0,0.032925,0.051970,0.000000,5.263847,-0.033495,0.000917,0.000000,inf,1.745329,1.744299
3400.0,-0.006938,0.030506,0.216293,0.000000,5.263850,-0.017924,-0.000597,0.000000,inf,1.745329
3405.0,1.744290,0.358270,0.012203,0.218346,0.000000,5.263855,-0.000032,-0.000000,0.000000,inf
3410.0,1.745329,1.744674,0.421313,0.007023,0.137587,0.000000,5.263858,0.009375,-0.000000,0.000000
3415.0,inf,1.745329,1.745869,0.750337,-0.034766,-0.113279,0.000000,5.263859,0.012338,0.000597
3420.0,0.000000,inf,1.745329,1.746271,-0.230165,-0.011281,-0.197743,0.000000,5.263859,0.011901
3425.0,-0.000000,0.000000,inf,1.745329,1.746306,-0.328735,-0.002768,-0.205078,0.000000,5.263859
3430.0,0.013528,-0.000000,0.000000,inf,1.745329,1.745679,-0.504485,0.005754,-0.073500,0.000000
3435.0,5.263855,-0.003811,-0.000597,0.000000,inf,1.745329,1.744793,-0.589783,0.034766,0.112678
3440.0,0.000000,5.263853,-0.005120,-0.001833,0.000000,inf,1.745329,1.744303,0.194298,0.021643
3445.0,0.215617,0.000000,5.263856,0.001845,-0.000000,0.000000,inf,1.745329,1.744262,0.310014
3450.0,0.014621,0.224204,0.000000,5.263854,-0.006686,0.001514,0.000000,inf,1.745329,1.745340
3455.0,0.697994,-0.015184,-0.002253,0.000000,5.263849,-0.023677,-0.000917,0.000000,inf,1.745329
3460.0,1.746134,0.465215,-0.028664,-0.169079,0.000000,5.263849,-0.025139,-0.000000,0.000000,inf
3465.0,1.745329,1.746283,-0.316045,-0.005179,-0.200322,0.000000,5.263853,-0.011533,-0.000000,0.000000
3470.0,inf,1.745329,1.746351,-0.227022,-0.008514,-0.214616,0.000000,5.263857,0.007076,-0.000000
3475.0,0.000000,inf,1.745329,1.745197,-0.644973,0.025327,0.027838,0.000000,5.263862,0.022802
3480.0,0.000917,0.000000,inf,1.745329,1.744542,-0.332590,0.031084,0.165274,0.000000,5.263860
3485.0,0.016237,0.000917,0.000000,inf,1.745329,1.744282,0.259008,0.016462,0.219948,0.000000
3490.0,5.263855,-0.003241,-0.000000,0.000000,inf,1.745329,1.744344,0.302988,0.011855,0.206831
3495.0,0.000000,5.263852,-0.013933,-0.000000,0.000000,inf,1.745329,1.745613,0.664334,-0.021073
3500.0,-0.059681,0.000000,5.263854,-0.006132,-0.000917,0.000000,inf,1.745329,1.746208,0.262397
3505.0,-0.021639,-0.184550,0.000000,5.263854,-0.005641,-0.000917,0.000000,inf,1.745329,1.746302
3510.0,-0.307946,-0.004256,-0.204302,0.000000,5.263855,-0.003659,-0.000000,0.000000,inf,1.745329
3515.0,1.746365,-0.205377,-0.010714,-0.217495,0.000000,5.263856,0.004577,-0.000000,0.000000,inf
3520.0,1.745329,1.745079,-0.708520,0.025903,0.052646,0.000000,5.263854,-0.004733,-0.000000,0.000000
3525.0,inf,1.745329,1.744362,-0.378126,0.036264,0.203075,0.000000,5.263854,-0.002206,-0.000000
3530.0,0.000000,inf,1.745329,1.744294,0.366899,0.011282,0.217370,0.000000,5.263861,0.019160
3535.0,-0.000000,0.000000,inf,1.745329,1.744328,0.262103,0.014967,0.210310,0.000000,5.263858
3540.0,0.011179,-0.000000,0.000000,inf,1.745329,1.745739,0.692792,-0.024050,-0.086142,0.000000
3545.0,5.263855,-0.000134,0.000917,0.000000,inf,1.745329,1.746260,0.180608,-0.019794,-0.195515
3550.0,0.000000,5.263851,-0.016723,-0.000597,0.000000,inf,1.745329,1.746304,-0.323821,-0.001488
3555.0,-0.204778,0.000000,5.263853,-0.008938,-0.000000,0.000000,inf,1.745329,1.746170,-0.284754
3560.0,-0.003688,-0.176539,0.000000,5.263856,0.001661,-0.000000,0.000000,inf,1.745329,1.744956
3565.0,-0.632664,0.028666,0.078431,0.000000,5.263858,0.010697,-0.000000,0.000000,inf,1.745329
3570.0,1.744369,-0.238005,0.031084,0.201598,0.000000,5.263857,0.004504,-0.000000,0.000000,inf
3575.0,1.745329,1.744278,0.332437,0.013123,0.220774,0.000000,5.263855,-0.000875,-0.000000,0.000000
3580.0,inf,1.745329,1.744532,0.368671,0.005180,0.167477,0.000000,5.263856,0.002273,0.000917
3585.0,0.000000,inf,1.745329,1.745960,0.664815,-0.027741,-0.132480,0.000000,5.263859,0.010408
3590.0,-0.000000,0.000000,inf,1.745329,1.746277,0.022658,-0.013692,-0.199120,0.000000,5.263855
3595.0,-0.003180,0.000320,0.000000,inf,1.745329,1.746323,-0.286893,-0.003691,-0.208758,0.000000
3600.0,5.263854,-0.004920,-0.000000,0.000000,inf,1.745329,1.745996,-0.354278,0.003337,-0.139915
3605.0,0.000000,5.263854,-0.006960,-0.000000,0.000000,inf,1.745329,1.744586,-0.541442,0.037185
3610.0,0.156012,0.000000,5.263852,-0.012385,-0.000000,0.000000,inf,1.745329,1.744312,0.073799
3615.0,0.021643,0.213665,0.000000,5.263854,-0.003391,-0.000000,0.000000,inf,1.745329,1.744245
3620.0,0.283464,0.014964,0.227684,0.000000,5.263858,0.007613,-0.000000,0.000000,inf,1.745329
3625.0,1.744834,0.483020,-0.004258,0.103941,0.000000,5.263859,0.013921,-0.000000,0.000000,inf
3630.0,1.745329,1.746326,0.509376,-0.033277,-0.209409,0.000000,5.263861,0.017234,-0.000000,0.000000
3635.0,inf,1.745329,1.746615,-0.143213,-0.015895,-0.269941,0.000000,5.263855,-0.002908,-0.000000
3640.0,0.000000,inf,1.745329,1.746377,-0.487185,-0.006102,-0.219948,0.000000,5.263856,0.002593
3645.0,-0.000917,0.000000,inf,1.745329,1.745128,-0.880274,0.040867,0.042307,0.000000,5.263854
3650.0,-0.005253,-0.000597,0.000000,inf,1.745329,1.743997,-0.060666,0.039946,0.279804,0.000000
3655.0,5.263854,-0.005690,-0.000000,0.000000,inf,1.745329,1.743958,0.447854,0.014621,0.287991
3660.0,0.000000,5.263852,-0.010069,0.000597,0.000000,inf,1.745329,1.745100,0.781417,-0.010359
3665.0,0.048190,0.000000,5.263857,0.007284,0.000917,0.000000,inf,1.745329,1.746062,0.612987
3670.0,-0.032354,-0.153809,0.000000,5.263863,0.026793,-0.000000,0.000000,inf,1.745329,1.746626
3675.0,-0.240410,-0.016818,-0.272219,0.000000,5.263857,0.004819,-0.000000,0.000000,inf,1.745329
3680.0,1.746562,-0.415755,-0.006457,-0.258901,0.000000,5.263855,-0.004970,-0.000000,0.000000,inf
3685.0,1.745329,1.744933,-0.847893,0.037528,0.083163,0.000000,5.263854,-0.009328,-0.000597,0.000000
3690.0,inf,1.745329,1.744332,-0.237311,0.031084,0.209484,0.000000,5.263851,-0.017678,0.000917
3695.0,0.000000,inf,1.745329,1.744287,0.361899,0.009441,0.218822,0.000000,5.263856,0.002541
3700.0,-0.000000,0.000000,inf,1.745329,1.744316,0.237755,0.015541,0.212864,0.000000,5.263855
3705.0,-0.000782,-0.000000,0.000000,inf,1.745329,1.745717,0.726229,-0.024407,-0.081486,0.000000
3710.0,5.263852,-0.012418,0.000320,0.000000,inf,1.745329,1.746540,0.358255,-0.033277,-0.254220
3715.0,0.000000,5.263856,0.004525,-0.000000,0.000000,inf,1.745329,1.746642,-0.422857,-0.008871
